,text,state,date,star,hp_data
310,"Worst experience. I request to all of you, never use flipkart for any product.
My humble request to avoid using flipkart platform for online purchasing.","Certified Buyer, Patna","Jun, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
311,Light not working.,"Certified Buyer, Thoothukkudi","Jun, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
312,Worrest not cooling after 30 days review don't waste money go by tata voltus refrigerator,"Certified Buyer, Warangal","May, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
313,"Samsung fridge 183 L this verry bad
Noice and vibration 📳","Certified Buyer, Islampur","May, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
314,There is no space for water bottles,"Certified Buyer, Hyderabad","May, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
315,"Useless product after 6 months oil likage from d fridge and service person took service charges as well as parts repair charges instead of in the warranty of rhe refrigerator.....
Very very unpleasant service from Samsung....","Certified Buyer, Dumka","May, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
316,Wrost product and send me bill of it,"Certified Buyer, Gurugram","Apr, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
317,Very nice,"Certified Buyer, Kheri District","Apr, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
318,"My hard earned money Wasted here.
Refrigerator has a big issue with side heating
Just too much heating issue
Really Disappointed","Certified Buyer, Bally","May, 2023",2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
319,Heating issue always..,"Certified Buyer, Hirakud",6 days ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
320,In emergency room scratch,"Certified Buyer, Santirbazar",27 days ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
321,Goat sale... fake exchange value bad.. delivery experience bad. product just ok...👎,"Certified Buyer, Trivandrum",30 days ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
322,Samsung refrigerator are heated too much so i suggest dont buy this product,"Certified Buyer, Greater Noida",1 month ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
323,I am not expected,"Certified Buyer, Jsw Steel Plant Township",1 month ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
324,Bad color,"Certified Buyer, Darbhanga District",1 month ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
325,Doorsight not calling,"Certified Buyer, Nayagarh District",2 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
326,"Very bad not available Flipkart customer support
So don't buy online","Certified Buyer, Siliguri",2 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
327,"Very nice product, I love it...","Certified Buyer, Maithon",2 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
328,Cooling problem in this fridge..,"Certified Buyer, Purba Bardhaman District",2 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
329,This refrigrator is getting too much heat,"Certified Buyer, Pithampur",2 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
330,Bad quality.... don't buy,"Certified Buyer, Buldana District",3 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
331,Very low built quality...,"Certified Buyer, Bannur",3 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
332,Bad experience,"Certified Buyer, Gurugram",4 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
333,Very hitting body after 2 to 3 hour continue on.,"Certified Buyer, Kachchh District",4 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
334,Nicr,"Certified Buyer, Vellore",5 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
335,"More heat produced by left and right side of refrigerator
vegetables slot is very small
And egg slot are so big so water bottle are not adjust
And major problem is in below the freezer section their is very small slot so we didn't use","Certified Buyer, Solapur District",5 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
336,Push button not working,"Certified Buyer, Nagpur",2 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
337,3 month problem,"Certified Buyer, Dharmapuri District",4 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
338,Best,"Certified Buyer, Dewas",18 days ago,5,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
339,Fantastic waoo,"Certified Buyer, Fatwah",2 months ago,5,"SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter  (HIMALAYAN POPPY BLUE, RR20D2825HV/NL)"
340,"Very bad product
Light not working
Not worth money","Certified Buyer, Kizhuparamba",1 day ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
341,ALL BODY HIT,"Certified Buyer, Nadia",25 days ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
342,No cooling then freshner box door 💧water shouting waste money I complaint samsung no body's coming waste samsung refrigerator...,"Certified Buyer, Chennai",25 days ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
343,Not happy with the product,"Certified Buyer, Jaipur",2 months ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
344,It is making lots of ICE. Ice is all around the wires of the refrigerator and its Dfrost not working.,"Certified Buyer, Indore",2 months ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
345,This is one of the worst product. Don't purchase such garbage. Completely disappointed.,"Certified Buyer, Khaga",2 months ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
346,I am not happy about flipkart policy .I am very disappointing with delivery boy to tell me to deliver 2.30 pm but he delivered 09.00 pm on that day. Product is not upto the mark price high don't buy .go for other brands.,"Certified Buyer, Singrauli District",3 months ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
347,Not working,"Certified Buyer, Thiruvananthapuram",6 months ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
348,After sale service is very bad and fridge not working after 4 months.,"Certified Buyer, Khalilabad",7 months ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
349,Deforestation is not going good with low water capacity of outlet during the frost water is coming to the floor and whole floor are getting late wet,"Certified Buyer, Vadodara",9 months ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
350,Total worst refrigerator but not good not bad very very small racks very worst experience,"Certified Buyer, Sri Potti Sriramulu Nellore District",9 months ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
351,Good product but don't buy from Flipkart B'coz they block our number after delivery. They just sell product after they don't respond even for minor query's. Now a days Flipkart (low quality products of shopse) become wrost.,"Certified Buyer, Shimoga",10 months ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
352,Bad quality products,"Certified Buyer, Chaspara",11 months ago,1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
353,Not good this refrigerator,"Certified Buyer, Raver","Aug, 2023",1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
354,"Not a good product
Icing chamber is full of ICE . There is no colling at all. samsung care is also useless. I am not able to return or replace. There is no response from any where .","Certified Buyer, Visakhapatnam","Jul, 2023",1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
355,Cooling problem...,"Certified Buyer, Kahalgaon","Jun, 2023",1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
356,Always bkwas,"Certified Buyer, Katihar","Jun, 2023",1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
357,After 4 days eco mode stopped working and 1 light not glowing,"Certified Buyer, Kanpur","Jun, 2023",1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
358,Not satisfied..,"Certified Buyer, Jagdalpur","May, 2023",1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
359,Very cheap.,"Certified Buyer, Kolkata","May, 2023",1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
360,The product is very good but the delivery guy is not professional and didn't deliver it properly.,"Certified Buyer, Bengaluru","May, 2023",1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
361,Less space,"Certified Buyer, Guntur District","Apr, 2023",1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
362,Do not buy online. Within 1 month it's not working,"Certified Buyer, Bengaluru","Apr, 2023",1,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
363,Short circuit,"Certified Buyer, Hyderabad",1 month ago,2,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
364,Old design,"Certified Buyer, Chennai",1 month ago,2,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
365,Very bad product,"Certified Buyer, Pedana",7 months ago,2,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
366,Inside small de,"Certified Buyer, Thane",7 months ago,2,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
367,Average,"Certified Buyer, Moonniyur",11 months ago,2,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
368,This fridge is getting very hot from both left and the right side.,"Certified Buyer, Ballia District","May, 2023",2,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
369,"Too much and too frequent frosting issues with the freezer. It gets heated up too much. Bad product, which just looks good from the outside.","Certified Buyer, Chennai","Apr, 2023",2,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
370,It is self installation. Too much of ice formation in deep fridge.,"Certified Buyer, Hyderabad","Apr, 2023",2,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
371,Outer look is good but performance is pathetic. Inside fridge water droplet in each rack. After opening the fridge every time found a lot of water dripping.After complaining problem still persist. Technician told that this happen due to humidity. Rubbish.,"Certified Buyer, Thiruvananthapuram","Apr, 2023",2,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
372,"Product was delivered quickly as promised
It's been 1 week usage, everything seems ok.
I will revisit this page after sometime to give more updates

Update after 3months usage:
Frequent Ice build up happening at freezer area. Quite discomfort to do defrost once in every 2 days and to remove water collected at rear of the fridge","Certified Buyer, Vijayawada","Jun, 2023",3,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
373,"The refrigerator is very good and I am very happy ☺️ , thankyou Flipkart, but dilevery person is very bad, free delivery but i am paying 300 charges.","Certified Buyer, Sheorinarayan",10 months ago,3,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
374,Good product,"Certified Buyer, Bolpur","May, 2023",3,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
375,Just okay,"Certified Buyer, Hyderabad","Apr, 2023",3,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
376,"Too much water drains in fridge or out of the fridge 😞
I called customer care but not responding","Certified Buyer, Kuretha",23 days ago,3,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
377,All is ok but small size,"Certified Buyer, Kolar District",2 months ago,3,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
378,"Good looking, good performance but delivery to much deley","Certified Buyer, Rajanna Sircilla District",3 months ago,3,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
379,"Plastic key, ice tray is too small, most of parts are made of plastics, reduce cost by using plastic, as compare to old freeze company reduce quality,by see quality it will long last max 10 year.","Certified Buyer, Kalyan",4 months ago,3,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
380,Good products,"Certified Buyer, Muzaffarpur District",25 days ago,3,"SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter  (Paradise Bloom Blue, RR23D2H359U/HL)"
