,text,state,date,star,hp_data
107,"Genuine review:

Samsung 8.0 kg , the quality of drum is very poor. very light. Not so strong . When knock on the drum, the sound itself speaks of low quality. I had 7.5 kg MARQ front load washing machine. Very robust, drum strong, good build quality. Outer front body got rust with time. It ran 5 years. 2 times per day. 365 days for 5 years.

The door nut and bolt and its fixation with the machine body is of poor quality. If by mistake if you open the door with jolt/ by force, to its maximu...
READ MORE","Certified Buyer, Purba Medinipur",17 days ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
108,Not happy with the installation. Worst customer service. Also the quality of washing is not up to the mark. Washing quality i.e Stain removing is very less when compared to Bosch washing machine.,"Certified Buyer, Krishnagiri District",20 days ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
109,Worst design and worst installation.....,"Certified Buyer, Nagari",28 days ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
110,Worst product ever..I could not used this product for one month..,"Certified Buyer, Chakdaha",2 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
111,Good Product with bad installation by jeeves,"Certified Buyer, Hyderabad",3 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
112,Not Working,"Certified Buyer, Ernakulam",4 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
113,"From the first day, machine is vibrating abnormally. I have also raised the complaint at Samsung help centre. Even after 7 days of complaint, the issue is not resolved yet. Worst service by Samsung.","Certified Buyer, Umred",4 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
114,"Machine is good, installation guy is very worst service, not a technical person,only money minded person, jeeves customer service very worst.i am very disappoint for installation, he only get OTP so complete the work, next day local guy come and install the machine properly so good working for machine,Flipkart is very good.","Certified Buyer, Bengaluru",5 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
115,"The installation part was pathetic, the technician was totally unaware about the procedure and unable to do even basic things , the things done by him can be done by anyone instead of such technician DIY is better","Certified Buyer, Ramanathapuram District",5 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
116,Vibration and noise while operation is very high. Its sound is so high that the entire neighborhood can hear. Don't purchase this product.,"Certified Buyer, Bilaspur",5 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
117,"Worst experience, the seller rejects exchange","Certified Buyer, Dharmapuri",6 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
118,Price dropped not value for money,"Certified Buyer, Tumakuru",6 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
119,"Please don't buy this washing machine there are no features as mentioned in the site, it gets more vibration with irritating sound its a waste of money please go for any other washing machine 🙏","Certified Buyer, Bengaluru",6 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
120,"I am buying washing machine 2 months back
1 month is good working now is making noise like generator technician it will come but he is telling 1400 RPM its same sound but one month back it's running smoothly but now high sound not good quality please don't buy","Certified Buyer, Mandya District",6 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
121,Daily wash mode Last 15 min noise is soo loud. It's not good,"Certified Buyer, Sultanpur",6 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
122,Poor service from Samsung. Installation and demo was pathetic. Technician unpacked the product. No proper testing and No proper demo performed. This sort of After sales from Samsung was unexpected. Not at all happy and the service from Samsung seems to be a big concern.,"Certified Buyer, Hyderabad",6 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
123,Worst product and worst customer support from Flipkart,"Certified Buyer, Betul",7 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
124,I am not like this item,"Certified Buyer, Chennai",7 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
125,Product was very good... But the delivery boy was very rude... I m shock how Flipkart appointment such ridiculous person for delivery product... I would like to give him -10 star... Very much disappointed with him...,"Certified Buyer, Pune",8 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
126,Very worst performance heavy noises,"Certified Buyer, Krishnagiri District",9 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
127,"Installation engineer is not done any installation and simply took photo and went back. After sometime I got message installation is done.
Asking money please raise for reinstallation.
Don't send rude guys for work next time.","Certified Buyer, Bagalkot",9 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
128,I need replacement machine not working properly,"Certified Buyer, Vuyyuru",9 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
129,"Better go for IFB, no care after sales. Although Samsung is a renowned brand, its washing machine is not sturdy compared to IFB.","Certified Buyer, Gorakhpur",9 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
130,Waste of money,"Certified Buyer, Bhopal",9 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
131,Bad Item,"Certified Buyer, Gir Somnath District",9 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
132,Washing machine is damaging the clothes. Dazling of the clothes are going down.,"Certified Buyer, Pune",9 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
133,worst product,"Certified Buyer, Lucknow",9 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
134,Product is very good but replacement process very delayed.. very worst..,"Certified Buyer, Ankleshwar",9 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
135,More Vibration and moving. Poor installation worst,"Certified Buyer, Chennai",10 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
136,"Still not installing , phone switch off","Certified Buyer, Jaipur",10 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
137,It sounds like road roller. Horrible sound when it spins,"Certified Buyer, Tirupati",10 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
138,"The delivery partner was very rude. He didn't allow us to open the box, although it was an open box delivery. He kept the heavy box on the road and didn't even bothered to carry it upto the room.","Certified Buyer, North Twenty Four Parganas District",10 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
139,Takes very less water just like sprinkling water. And also Stopped working for exactly after 1 year 4days. Go for IFB even if it costs more however it is 1 time investment.,"Certified Buyer, Nirmal",10 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
140,Short Drain Pipe is big blow for me. It is not widely available and installation engineer has not carried. Hope it is not designed to leave drain water on floor. It is tightly fitted in body and can not use until I plug additional pipe myself.,"Certified Buyer, Kalyan",10 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
141,problem,"Certified Buyer, Hugli District",10 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
142,3rd class product,"Certified Buyer, Sangli District",10 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
143,Very badly and defective product,"Certified Buyer, Mayiladuthurai",11 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
144,Lot of vibration and drum not working only using 3months waste of money,"Certified Buyer, Hyderabad",11 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
145,Washing machine drum spider broken within one year,"Certified Buyer, Ahmedabad",11 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
146,"Guys please don't buy try to understand cloths are not washing properly just 1 month,
worst product 32,000 rs waste of money
cloths proper ga wash cheyyatledu muriki kuda povatledu just water lo vesi tisinattlu unnai","Certified Buyer, Jammalamadugu",11 months ago,1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
147,Child lock not Available........,"Certified Buyer, Kendujhar","Aug, 2023",1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
148,"After installation n demo given by engineer, i operated machine for very 1st wash with only 2 pair of cloths and i m unsatisfied with my newly purchased machine. Drum of machine / something inbuilt part is making lot of noise in washing cycle of every single spin, from start to end.","Certified Buyer, Belgaum Division","Aug, 2023",1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
149,Too much noise is coming from this washing machine.during first wash this much noise is observed.I think the seller is selling refurbished products because the internal part found dirty when the technician visits to check the machine.,"Certified Buyer, Kurukshetra","Aug, 2023",1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
150,Product really well but the installation is too poor,"Certified Buyer, Kallakkurichi District","Aug, 2023",1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
151,No clarity on installation even after 4 days of follow up after delivery neither the seller nor Flipkart has till date given clarity of installation. While placing order it showed next date installation which is misleading just to push sales,"Certified Buyer, Bangalore","Jul, 2023",1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
152,"Great product - Poor service. Love the 15 min wash option. Delivery was on time and installation people from Jeeves came the same day. Installation experience however was poor. They just opened the box and removed some studs. That wass it! No fixing of rat guard, no demo. They did not even remove the base packaging completely. Great product-poor service","Certified Buyer, Pune","Jul, 2023",1,"SAMSUNG 7 kg 5 Star, AI, Wi-Fi, Digital Inverter Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WW70T502NAN1TL)"
